date,player_id,country,game_id,Cash turnover,Bonus turnover,Cash winnings,Bonus winnings,Turnover,Winnings,Cash result,Bonus result,Gross result
2017-03-23,49,SE,2562,0,0,30.74496609011106,0,0,30.74496609011106,-30.74496609011106,0,-30.74496609011106
2017-04-04,28,SE,2562,0,0,30.32,0,0,30.32,-30.32,0,-30.32
2017-03-23,50,SE,1684,0,0,29.441143998738358,0,0,29.441143998738358,-29.441143998738358,0,-29.441143998738358
2017-03-27,33,SE,399,0,0,26.212869470395251,0,0,26.212869470395251,-26.212869470395251,0,-26.212869470395251
2017-04-06,19,SE,399,0,0,26.070180927055748,0,0,26.070180927055748,-26.070180927055748,0,-26.070180927055748
2017-04-03,2,SE,399,0,0,26.01707895344191,0,0,26.01707895344191,-26.01707895344191,0,-26.01707895344191
2017-03-22,47,SE,1883,0,0,25.915742233178445,0,0,25.915742233178445,-25.915742233178445,0,-25.915742233178445
2017-03-30,46,SE,405,0,0,25,0,0,25,-25,0,-25
2017-03-30,46,SE,2518,0,0,24.9,0,0,24.9,-24.9,0,-24.9
2017-03-23,10,GB,384,0,0,24.183796856106508,0,0,24.183796856106508,-24.183796856106508,0,-24.183796856106508
2017-03-28,4,SE,658,0,0,24,0,0,24,-24,0,-24
2017-03-23,4,SE,2378,0,0,23.552915198990686,0,0,23.552915198990686,-23.552915198990686,0,-23.552915198990686
2017-04-05,45,SE,2376,0,0,23.413111342351652,0,0,23.413111342351652,-23.413111342351652,0,-23.413111342351652
2017-03-27,26,GB,2014,0,0,22.962473656066241,0,0,22.962473656066241,-22.962473656066241,0,-22.962473656066241
2017-03-28,36,GB,2556,0,0,21.967896296451372,0,0,21.967896296451372,-21.967896296451372,0,-21.967896296451372
2017-03-28,2,SE,155,0,0,21.611886537595634,0,0,21.611886537595634,-21.611886537595634,0,-21.611886537595634
2017-03-26,24,SE,1576,0,0,20.9702955763162,0,0,20.9702955763162,-20.9702955763162,0,-20.9702955763162
2017-03-27,42,SE,1576,0,0,20.9702955763162,0,0,20.9702955763162,-20.9702955763162,0,-20.9702955763162
2017-03-27,49,SE,1883,0,0,20.9702955763162,0,0,20.9702955763162,-20.9702955763162,0,-20.9702955763162
2017-03-26,25,SE,399,0,0,20.452041212490919,0.073903002309468807,0,20.525944214800386,-20.452041212490919,-0.073903002309468807,-20.525944214800386
2017-03-30,11,FI,1298,0,0,20,0,0,20,-20,0,-20
2017-04-05,25,SE,399,0,0,19.979188345473407,0,0,19.979188345473407,-19.979188345473407,0,-19.979188345473407
2017-03-21,19,SE,2378,0,0,19.773238814447129,0,0,19.773238814447129,-19.773238814447129,0,-19.773238814447129
2017-03-26,36,GB,1685,0,0,19.659652102796439,0,0,19.659652102796439,-19.659652102796439,0,-19.659652102796439
2017-03-31,21,AT,2378,0,0,18.301036361544824,0,0,18.301036361544824,-18.301036361544824,0,-18.301036361544824
2017-03-31,2,SE,1391,0,0,17.516706231764331,0,0,17.516706231764331,-17.516706231764331,0,-17.516706231764331
2017-04-05,13,SE,2376,0,0,17.429760665972896,0,0,17.429760665972896,-17.429760665972896,0,-17.429760665972896
2017-03-31,29,SE,2418,0,0,17.15,0,0,17.15,-17.15,0,-17.15
2017-03-23,36,GB,2378,0,0,16.823510856421919,0,0,16.823510856421919,-16.823510856421919,0,-16.823510856421919
2017-03-22,21,SE,376,0,0,16.5,0,0,16.5,-16.5,0,-16.5
2017-03-27,46,SE,1883,0,0,16.147127593763475,0,0,16.147127593763475,-16.147127593763475,0,-16.147127593763475
2017-04-05,21,AT,2376,0,0,16.12903225806447,0,0,16.12903225806447,-16.12903225806447,0,-16.12903225806447
2017-03-22,29,SE,420,0,0,15.9,0,0,15.9,-15.9,0,-15.9
2017-03-21,38,SE,2676,0,0,15.776520330675899,0,0,15.776520330675899,-15.776520330675899,0,-15.776520330675899
2017-03-23,12,NO,384,0,0,15.77204142789555,0,0,15.77204142789555,-15.77204142789555,0,-15.77204142789555
2017-04-04,8,SE,1486,0,0,15.6,0,0,15.6,-15.6,0,-15.6
2017-03-31,33,SE,2670,0,0,15.529736569653751,0,0,15.529736569653751,-15.529736569653751,0,-15.529736569653751
2017-03-24,37,FI,377,0,0,15.332036384667964,0,0,15.332036384667964,-15.332036384667964,0,-15.332036384667964
2017-03-24,22,SE,377,0,0,15.268941584731056,0,0,15.268941584731056,-15.268941584731056,0,-15.268941584731056
2017-03-22,28,SE,1883,0,0,15.170190575519088,0,0,15.170190575519088,-15.170190575519088,0,-15.170190575519088
2017-04-07,39,NO,403,0,0,15.005783479049279,0,0,15.005783479049279,-15.005783479049279,0,-15.005783479049279
2017-03-31,30,NO,2418,0,0,15,0,0,15,-15,0,-15
2017-04-03,19,SE,399,0,0,14.896875852373999,0,0,14.896875852373999,-14.896875852373999,0,-14.896875852373999
2017-03-27,15,SE,399,0,0,14.784058381302922,0,0,14.784058381302922,-14.784058381302922,0,-14.784058381302922
2017-04-04,14,AT,399,0,0,14.714383309685221,0,0,14.714383309685221,-14.714383309685221,0,-14.714383309685221
2017-03-21,47,SE,1837,0,0,14.566987105324081,0,0,14.566987105324081,-14.566987105324081,0,-14.566987105324081
2017-04-02,50,SE,2136,0,0,14.267430393822984,0,0,14.267430393822984,-14.267430393822984,0,-14.267430393822984
2017-03-26,18,GB,1486,0,0,14.259800991895016,0,0,14.259800991895016,-14.259800991895016,0,-14.259800991895016
2017-03-21,41,SE,1883,0,0,13.883337890994792,0,0,13.883337890994792,-13.883337890994792,0,-13.883337890994792
2017-03-22,32,SE,399,0,0,13.37926529924253,0,0,13.37926529924253,-13.37926529924253,0,-13.37926529924253
2017-03-22,27,SE,2676,0,0,13.273916753579202,0,0,13.273916753579202,-13.273916753579202,0,-13.273916753579202
2017-04-05,32,SE,399,0,0,13.215400624349599,0,0,13.215400624349599,-13.215400624349599,0,-13.215400624349599
2017-03-22,7,NO,376,0,0,12.9,0,0,12.9,-12.9,0,-12.9
2017-04-01,9,GB,1400,0,0,12.58890917102028,0,0,12.58890917102028,-12.58890917102028,0,-12.58890917102028
2017-03-27,45,NO,1883,0,0,12.58217734578972,0,0,12.58217734578972,-12.58217734578972,0,-12.58217734578972
2017-03-25,35,SE,2378,0,0,12.58217734578972,0,0,12.58217734578972,-12.58217734578972,0,-12.58217734578972
2017-03-28,3,SE,155,0,0,12.5650503125556,0,0,12.5650503125556,-12.5650503125556,0,-12.5650503125556
2017-03-31,47,FI,399,0,0,12.4,0,0,12.4,-12.4,0,-12.4
2017-03-24,1,AT,2562,0,0,12.072138387927861,0,0,12.072138387927861,-12.072138387927861,0,-12.072138387927861
2017-03-22,14,AT,155,0,0,11.756897696027295,0,0,11.756897696027295,-11.756897696027295,0,-11.756897696027295
2017-03-23,37,FI,384,0,0,11.56616371379007,0,0,11.56616371379007,-11.56616371379007,0,-11.56616371379007
2017-04-01,42,SE,1400,0,0,11.53983340676859,0,0,11.53983340676859,-11.53983340676859,0,-11.53983340676859
2017-03-27,3,SE,2378,0,0,11.533662566973909,0,0,11.533662566973909,-11.533662566973909,0,-11.533662566973909
2017-03-25,4,SE,2378,0,0,11.323959611210748,0,0,11.323959611210748,-11.323959611210748,0,-11.323959611210748
2017-03-22,23,NO,155,0,0,11.209085258577993,0,0,11.209085258577993,-11.209085258577993,0,-11.209085258577993
2017-03-26,4,SE,1883,0,0,11.009405177566006,0,0,11.009405177566006,-11.009405177566006,0,-11.009405177566006
2017-03-30,8,SE,2378,0,0,10.994188785927481,0,0,10.994188785927481,-10.994188785927481,0,-10.994188785927481
2017-03-24,19,SE,377,0,0,10.831273989168725,0,0,10.831273989168725,-10.831273989168725,0,-10.831273989168725
2017-04-04,6,NO,399,0,0,10.615376530558624,0,0,10.615376530558624,-10.615376530558624,0,-10.615376530558624
2017-04-05,31,FI,2376,0,0,10.405827263267401,0,0,10.405827263267401,-10.405827263267401,0,-10.405827263267401
2017-03-23,17,SE,2378,0,0,10.09410651385315,0,0,10.09410651385315,-10.09410651385315,0,-10.09410651385315
2017-04-03,8,SE,399,0,0,1.573613646377535,8.39260611401352,0,9.9662197603910538,-1.573613646377535,-8.39260611401352,-9.9662197603910538
2017-04-03,6,NO,2676,0,0,9.6,0,0,9.6,-9.6,0,-9.6
2017-03-21,9,GB,2676,0,0,9.46591219840554,0,0,9.46591219840554,-9.46591219840554,0,-9.46591219840554
2017-04-01,24,SE,1400,0,0,9.44168187826521,0,0,9.44168187826521,-9.44168187826521,0,-9.44168187826521
2017-03-21,4,SE,2353,0,0,9.3607353962010329,0,0,9.3607353962010329,-9.3607353962010329,0,-9.3607353962010329
2017-03-27,6,NO,1883,0,0,9.2269300535791281,0,0,9.2269300535791281,-9.2269300535791281,0,-9.2269300535791281
2017-03-26,27,SE,399,0,0,9.2269300535791281,0,0,9.2269300535791281,-9.2269300535791281,0,-9.2269300535791281
2017-03-22,49,SE,376,0,0,9,0,0,9,-9,0,-9
2017-03-24,7,NO,2378,0,0,8.93842999106157,0,0,8.93842999106157,-8.93842999106157,0,-8.93842999106157
2017-03-23,9,GB,2562,0,0,8.9164607539036176,0,0,8.9164607539036176,-8.9164607539036176,0,-8.9164607539036176
2017-03-26,19,SE,2378,0,0,8.9123756199343855,0,0,8.9123756199343855,-8.9123756199343855,0,-8.9123756199343855
2017-03-30,17,SE,2378,0,0,8.9000575886079609,0,0,8.9000575886079609,-8.9000575886079609,0,-8.9000575886079609
2017-03-30,48,NO,212,0,0,8.8,0,0,8.8,-8.8,0,-8.8
2017-04-06,26,GB,34,0,0,8.7595807914907322,0,0,8.7595807914907322,-8.7595807914907322,0,-8.7595807914907322
2017-03-30,22,SE,2378,0,0,8.481231349144057,0,0,8.481231349144057,-8.481231349144057,0,-8.481231349144057
2017-03-22,45,NO,1883,0,0,8.42788365306616,0,0,8.42788365306616,-8.42788365306616,0,-8.42788365306616
2017-03-23,40,FI,384,0,0,8.41175542821096,0,0,8.41175542821096,-8.41175542821096,0,-8.41175542821096
2017-03-30,40,FI,405,0,0,8.4,0,0,8.4,-8.4,0,-8.4
2017-04-02,25,SE,2327,0,0,8.39260611401352,0,0,8.39260611401352,-8.39260611401352,0,-8.39260611401352
2017-04-03,41,SE,399,0,0,8.39260611401352,0,0,8.39260611401352,-8.39260611401352,0,-8.39260611401352
2017-03-26,5,SE,399,0,0,0,8.38811823052648,0,8.38811823052648,0,-8.38811823052648,-8.38811823052648
2017-03-27,11,FI,1883,0,0,8.38811823052648,0,0,8.38811823052648,-8.38811823052648,0,-8.38811823052648
2017-03-24,8,SE,377,0,0,8.3600609916399389,0,0,8.3600609916399389,-8.3600609916399389,0,-8.3600609916399389
2017-03-22,41,SE,1883,0,0,8.2171865617395063,0,0,8.2171865617395063,-8.2171865617395063,0,-8.2171865617395063
2017-03-28,22,SE,155,0,0,8.209166204202992,0,0,8.209166204202992,-8.209166204202992,0,-8.209166204202992
2017-04-05,22,SE,2105,0,0,8.1165452653485719,0,0,8.1165452653485719,-8.1165452653485719,0,-8.1165452653485719
2017-04-05,32,SE,2105,0,0,8.0124869927158979,0,0,8.0124869927158979,-8.0124869927158979,0,-8.0124869927158979
2017-03-29,45,NO,2569,0,0,8,0,0,8,-8,0,-8
2017-03-31,29,SE,212,0,0,8,0,0,8,-8,0,-8
2017-03-22,43,SE,155,0,0,7.9011409247495257,0,0,7.9011409247495257,-7.9011409247495257,0,-7.9011409247495257
2017-03-22,7,NO,1117,0,0,7.9011409247495257,0,0,7.9011409247495257,-7.9011409247495257,0,-7.9011409247495257
2017-03-21,34,SE,2353,0,0,7.8882601653379494,0,0,7.8882601653379494,-7.8882601653379494,0,-7.8882601653379494
2017-04-01,13,SE,1685,0,0,7.8680682318876745,0,0,7.8680682318876745,-7.8680682318876745,0,-7.8680682318876745
2017-03-26,8,SE,2378,0,0,7.8638608411185746,0,0,7.8638608411185746,-7.8638608411185746,0,-7.8638608411185746
2017-03-25,33,SE,1738,0,0,7.8638608411185746,0,0,7.8638608411185746,-7.8638608411185746,0,-7.8638608411185746
2017-03-22,15,SE,2378,0,0,7.7957923790861985,0,0,7.7957923790861985,-7.7957923790861985,0,-7.7957923790861985
2017-04-02,15,SE,399,0,0,7.7631606554625057,0,0,7.7631606554625057,-7.7631606554625057,0,-7.7631606554625057
2017-03-26,2,SE,399,0,0,7.7590093632369941,0,0,7.7590093632369941,-7.7590093632369941,0,-7.7590093632369941
2017-03-26,33,SE,399,0,0,7.7590093632369941,0,0,7.7590093632369941,-7.7590093632369941,0,-7.7590093632369941
2017-03-26,47,FI,2378,0,0,7.6541578853554135,0,0,7.6541578853554135,-7.6541578853554135,0,-7.6541578853554135
2017-03-26,33,SE,1486,0,0,7.4444549295922506,0,0,7.4444549295922506,-7.4444549295922506,0,-7.4444549295922506
2017-03-28,42,SE,377,0,0,7.3819670586264152,0,0,7.3819670586264152,-7.3819670586264152,0,-7.3819670586264152
2017-03-30,30,NO,2378,0,0,7.32945919061832,0,0,7.32945919061832,-7.32945919061832,0,-7.32945919061832
2017-03-31,46,SE,399,0,0,7.3000000000000007,0,0,7.3000000000000007,-7.3000000000000007,0,-7.3000000000000007
2017-04-04,16,SE,399,0,0,7.2625991907089205,0,0,7.2625991907089205,-7.2625991907089205,0,-7.2625991907089205
2017-04-02,9,GB,2676,0,0,7.2,0,0,7.2,-7.2,0,-7.2
2017-03-31,34,SE,2418,0,0,7.05,0,0,7.05,-7.05,0,-7.05
2017-03-28,46,SE,155,0,0,7.0364281750311362,0,0,7.0364281750311362,-7.0364281750311362,0,-7.0364281750311362
2017-04-05,28,SE,1711,0,0,7.0239334027054952,0,0,7.0239334027054952,-7.0239334027054952,0,-7.0239334027054952
2017-03-28,18,GB,2659,0,0,6.8999999999999995,0,0,6.8999999999999995,-6.8999999999999995,0,-6.8999999999999995
2017-03-24,17,SE,421,0,0,6.824754193175246,0,0,6.824754193175246,-6.824754193175246,0,-6.824754193175246
2017-04-01,14,AT,1685,0,0,6.8189924676359848,0,0,6.8189924676359848,-6.8189924676359848,0,-6.8189924676359848
2017-03-26,23,NO,2378,0,0,0,6.8153460623027655,0,6.8153460623027655,0,-6.8153460623027655,-6.8153460623027655
2017-03-31,31,FI,690,0,0,6.8,0,0,6.8,-6.8,0,-6.8
2017-04-07,9,GB,403,0,0,6.66923710179968,0,0,6.66923710179968,-6.66923710179968,0,-6.66923710179968
2017-03-21,26,GB,2353,0,0,6.3106081322703593,0,0,6.3106081322703593,-6.3106081322703593,0,-6.3106081322703593
2017-03-23,31,FI,2676,0,0,6.30881657115822,0,0,6.30881657115822,-6.30881657115822,0,-6.30881657115822
2017-03-23,50,SE,384,0,0,6.30881657115822,0,0,6.30881657115822,-6.30881657115822,0,-6.30881657115822
2017-03-23,21,SE,2378,0,0,6.30881657115822,0,0,6.30881657115822,-6.30881657115822,0,-6.30881657115822
2017-03-23,25,SE,2378,0,0,6.30881657115822,0,0,6.30881657115822,-6.30881657115822,0,-6.30881657115822
2017-03-23,7,NO,1684,0,0,6.30881657115822,0,0,6.30881657115822,-6.30881657115822,0,-6.30881657115822
2017-04-02,8,SE,2136,0,0,6.29445458551014,0,0,6.29445458551014,-6.29445458551014,0,-6.29445458551014
2017-03-27,38,SE,2378,0,0,6.29108867289486,0,0,6.29108867289486,-6.29108867289486,0,-6.29108867289486
2017-03-26,46,SE,399,0,0.524257389407905,6.8153460623027655,0,0.524257389407905,6.8153460623027655,-6.8153460623027655,0.524257389407905,-6.29108867289486
2017-03-27,16,SE,2378,0,0,6.29108867289486,0,0,6.29108867289486,-6.29108867289486,0,-6.29108867289486
2017-03-27,13,SE,1883,0,0,6.29108867289486,0,0,6.29108867289486,-6.29108867289486,0,-6.29108867289486
2017-03-25,21,SE,2676,0,0,6.29108867289486,0,0,6.29108867289486,-6.29108867289486,0,-6.29108867289486
2017-04-05,19,SE,1711,0,0,6.24349635796044,0,0,6.24349635796044,-6.24349635796044,0,-6.24349635796044
2017-04-03,13,SE,2676,0,0,6.2,0,0,6.2,-6.2,0,-6.2
2017-03-29,7,NO,377,0,0,6.1898067521349542,0,0,6.1898067521349542,-6.1898067521349542,0,-6.1898067521349542
2017-03-25,1,AT,2378,0,0,6.1862371950132795,0,0,6.1862371950132795,-6.1862371950132795,0,-6.1862371950132795
2017-03-21,21,SE,2050,0,0,6.142325248743151,0,0,6.142325248743151,-6.142325248743151,0,-6.142325248743151
2017-03-28,39,NO,88,0,0,6,0,0,6,-6,0,-6
2017-03-30,21,AT,1298,0,0,6,0,0,6,-6,0,-6
2017-04-07,19,SE,1463,0,0,6,0,0,6,-6,0,-6
2017-04-06,35,SE,1463,0,0,6,0,0,6,-6,0,-6
2017-04-02,39,NO,2676,0,0,6,0,0,6,-6,0,-6
2017-04-01,39,NO,2132,0,0,5.9797318562346327,0,0,5.9797318562346327,-5.9797318562346327,0,-5.9797318562346327
2017-03-23,37,FI,2378,0,0,5.8882287997476714,0,0,5.8882287997476714,-5.8882287997476714,0,-5.8882287997476714
2017-03-26,19,SE,399,0,0,5.8716827613685361,0,0,5.8716827613685361,-5.8716827613685361,0,-5.8716827613685361
2017-03-31,14,AT,155,0,0,5.8563316356943433,0,0,5.8563316356943433,-5.8563316356943433,0,-5.8563316356943433
2017-03-22,45,NO,2378,0,0,5.7941700114829855,0,0,5.7941700114829855,-5.7941700114829855,0,-5.7941700114829855
2017-03-21,7,NO,1837,0,0,5.7847241212478293,0,0,5.7847241212478293,-5.7847241212478293,0,-5.7847241212478293
2017-03-23,16,SE,1684,0,0,5.7830818568950342,0,0,5.7830818568950342,-5.7830818568950342,0,-5.7830818568950342
2017-04-04,33,SE,2562,0,0,5.72,0,0,5.72,-5.72,0,-5.72
2017-03-31,18,GB,1461,0,0,5.67,0,0,5.67,-5.67,0,-5.67
2017-03-27,21,SE,1395,0,0,5.6619798056053741,0,0,5.6619798056053741,-5.6619798056053741,0,-5.6619798056053741
2017-03-27,39,NO,1883,0,0,5.6619798056053741,0,0,5.6619798056053741,-5.6619798056053741,0,-5.6619798056053741
2017-03-28,33,SE,377,0,0,5.65427264065002,0,0,5.65427264065002,-5.65427264065002,0,-5.65427264065002
2017-03-30,25,SE,2378,0,0,5.6541542327627043,0,0,5.6541542327627043,-5.6541542327627043,0,-5.6541542327627043
2017-03-31,5,SE,563,0,0,5.6471769344195453,0,0,5.6471769344195453,-5.6471769344195453,0,-5.6471769344195453
2017-04-07,50,SE,403,0,0,5.62716880464348,0,0,5.62716880464348,-5.62716880464348,0,-5.62716880464348
2017-04-07,46,SE,403,0,0,5.62716880464348,0,0,5.62716880464348,-5.62716880464348,0,-5.62716880464348
2017-03-21,38,SE,2378,0,0,5.574370516838818,0,0,5.574370516838818,-5.574370516838818,0,-5.574370516838818
2017-03-24,41,SE,2562,0,0,5.5733739944266256,0,0,5.5733739944266256,-5.5733739944266256,0,-5.5733739944266256
2017-04-05,3,SE,1400,0,0,5.5671175858480586,0,0,5.5671175858480586,-5.5671175858480586,0,-5.5671175858480586
2017-03-31,33,SE,1938,0,0,5.4903109084634476,0,0,5.4903109084634476,-5.4903109084634476,0,-5.4903109084634476
2017-03-23,19,SE,1486,0,0,5.4676410283371242,0,0,5.4676410283371242,-5.4676410283371242,0,-5.4676410283371242
2017-04-01,25,SE,1355,0,0,5.4551939741087878,0,0,5.4551939741087878,-5.4551939741087878,0,-5.4551939741087878
2017-03-26,40,FI,1486,0,0,5.4522768498422121,0,0,5.4522768498422121,-5.4522768498422121,0,-5.4522768498422121
2017-03-30,1,AT,2378,0,0,5.4447411130307524,0,0,5.4447411130307524,-5.4447411130307524,0,-5.4447411130307524
2017-04-05,21,AT,2321,0,0,5.43078378473074,0,0,5.43078378473074,-5.43078378473074,0,-5.43078378473074
2017-04-02,28,SE,2676,0,0,5.4,0,0,5.4,-5.4,0,-5.4
2017-03-27,4,SE,2651,0,0,5.368395667536948,0,0,5.368395667536948,-5.368395667536948,0,-5.368395667536948
2017-03-31,3,SE,2378,0,0,5.333444882507349,0,0,5.333444882507349,-5.333444882507349,0,-5.333444882507349
2017-03-22,36,GB,1117,0,0,5.2674272831663504,0,0,5.2674272831663504,-5.2674272831663504,0,-5.2674272831663504
2017-03-22,35,SE,1117,0,0,5.2674272831663504,0,0,5.2674272831663504,-5.2674272831663504,0,-5.2674272831663504
2017-03-22,12,NO,1117,0,0,5.2674272831663504,0,0,5.2674272831663504,-5.2674272831663504,0,-5.2674272831663504
2017-03-21,7,NO,2676,0,0,5.2588401102253,0,0,5.2588401102253,-5.2588401102253,0,-5.2588401102253
2017-03-21,35,SE,424,0,0,5.2588401102253,0,0,5.2588401102253,-5.2588401102253,0,-5.2588401102253
2017-04-01,19,SE,1400,0,0,5.24537882125845,0,0,5.24537882125845,-5.24537882125845,0,-5.24537882125845
2017-03-26,31,FI,1685,0,0,5.24257389407905,0,0,5.24257389407905,-5.24257389407905,0,-5.24257389407905
2017-03-31,27,SE,2378,0,0,5.22886753186995,0,0,5.22886753186995,-5.22886753186995,0,-5.22886753186995
2017-03-30,8,SE,2518,0,0,5.2,0,0,5.2,-5.2,0,-5.2
2017-03-21,24,SE,2378,0,0,5.1536633080207936,0,0,5.1536633080207936,-5.1536633080207936,0,-5.1536633080207936
2017-03-29,23,NO,377,0,0,5.1406869636375054,0,0,5.1406869636375054,-5.1406869636375054,0,-5.1406869636375054
2017-03-23,24,SE,2378,0,0,5.047053256926576,0,0,5.047053256926576,-5.047053256926576,0,-5.047053256926576
2017-03-29,48,NO,377,0,0,5.0357749847877606,0,0,5.0357749847877606,-5.0357749847877606,0,-5.0357749847877606
2017-03-26,44,SE,399,0,0,5.0328709383158881,0,0,5.0328709383158881,-5.0328709383158881,0,-5.0328709383158881
2017-03-30,50,SE,405,0,0,5,0,0,5,-5,0,-5
2017-03-22,38,SE,2378,0,0,4.9513816461763689,0,0,4.9513816461763689,-4.9513816461763689,0,-4.9513816461763689
2017-04-02,17,SE,563,0,0,4.8677115461278415,0,0,4.8677115461278415,-4.8677115461278415,0,-4.8677115461278415
2017-03-22,21,SE,420,0,0,4.8,0,0,4.8,-4.8,0,-4.8
2017-03-22,49,SE,2378,0,0,4.7406845548497154,0,0,4.7406845548497154,-4.7406845548497154,0,-4.7406845548497154
2017-03-21,45,NO,2353,0,0,4.73295609920277,0,0,4.73295609920277,-4.73295609920277,0,-4.73295609920277
2017-03-23,9,GB,1684,0,0,4.7316124283686651,0,0,4.7316124283686651,-4.7316124283686651,0,-4.7316124283686651
2017-03-25,44,SE,2378,0,0,4.7183165046711455,0,0,4.7183165046711455,-4.7183165046711455,0,-4.7183165046711455
2017-03-26,17,SE,1685,0,0,4.7183165046711446,0,0,4.7183165046711446,-4.7183165046711446,0,-4.7183165046711446
2017-03-31,24,SE,1391,0,0,4.7059807786829548,0,0,4.7059807786829548,-4.7059807786829548,0,-4.7059807786829548
2017-04-05,5,SE,2049,0,0,4.68262226847033,0,0,4.68262226847033,-4.68262226847033,0,-4.68262226847033
2017-04-04,40,FI,399,0,0,4.6245204687582122,0,0,4.6245204687582122,-4.6245204687582122,0,-4.6245204687582122
2017-04-06,24,SE,2321,0,0,4.6150251197569814,0,0,4.6150251197569814,-4.6150251197569814,0,-4.6150251197569814
2017-03-31,44,SE,2378,0,0,4.6014034280455558,0,0,4.6014034280455558,-4.6014034280455558,0,-4.6014034280455558
2017-03-24,45,NO,2562,0,0,4.5428255954571748,0,0,4.5428255954571748,-4.5428255954571748,0,-4.5428255954571748
2017-03-26,15,SE,1917,0,0,4.5,0,0,4.5,-4.5,0,-4.5
2017-03-31,5,SE,2418,0,0,4.4,0,0,4.4,-4.4,0,-4.4
2017-04-03,29,SE,2676,0,0,4.4,0,0,4.4,-4.4,0,-4.4
2017-03-22,47,SE,2378,0,0,4.3192903721964075,0,0,4.3192903721964075,-4.3192903721964075,0,-4.3192903721964075
2017-04-01,43,SE,1355,0,0,4.3012106334319293,0,0,4.3012106334319293,-4.3012106334319293,0,-4.3012106334319293
2017-03-23,34,SE,377,0,0,4.2374217969612715,0,0,4.2374217969612715,-4.2374217969612715,0,-4.2374217969612715
